Date|State|Office|District|Candidate|Party|Votes
11/2/2010|TEXAS|FOR UNITED STATES REPRESENTATIVE|21|James Arthur Strohm|Libertarian|7694
11/2/2010|TEXAS|FOR UNITED STATES REPRESENTATIVE|22|Pete Olson|Republican|140537
11/2/2010|TEXAS|FOR UNITED STATES REPRESENTATIVE|22|Kesha Rogers|Democrat|62082
11/2/2010|TEXAS|FOR UNITED STATES REPRESENTATIVE|22|Steven Susman|Libertarian|5538
11/2/2010|TEXAS|FOR UNITED STATES REPRESENTATIVE|22|Johnny Williams|Write-in|66
11/2/2010|TEXAS|FOR UNITED STATES REPRESENTATIVE|23|Francisco "Quico" Canseco|Republican|74853
11/2/2010|TEXAS|FOR UNITED STATES REPRESENTATIVE|23|Ciro D. Rodriguez|Democrat|67348
11/2/2010|TEXAS|FOR UNITED STATES REPRESENTATIVE|23|Craig T. Stephens|Independent|5432
11/2/2010|TEXAS|FOR UNITED STATES REPRESENTATIVE|23|Martin Nitschke|Libertarian|2482
11/2/2010|TEXAS|FOR UNITED STATES REPRESENTATIVE|23|Ed Scharf|Green|1419
11/2/2010|TEXAS|FOR UNITED STATES REPRESENTATIVE|24|Kenny Marchant|Republican|100078
11/2/2010|TEXAS|FOR UNITED STATES REPRESENTATIVE|24|David Sparks|Libertarian|22609
11/2/2010|TEXAS|FOR UNITED STATES REPRESENTATIVE|25|Donna Campbell|Republican|84849
11/2/2010|TEXAS|FOR UNITED STATES REPRESENTATIVE|25|Lloyd Doggett|Democrat|99967
11/2/2010|TEXAS|FOR UNITED STATES REPRESENTATIVE|25|Jim Stutsman|Libertarian|4431
11/2/2010|TEXAS|FOR UNITED STATES REPRESENTATIVE|26|Michael C. Burgess|Republican|120984
11/2/2010|TEXAS|FOR UNITED STATES REPRESENTATIVE|26|Neil L. Durrance|Democrat|55385
11/2/2010|TEXAS|FOR UNITED STATES REPRESENTATIVE|26|Mark Boler|Libertarian|4062
11/2/2010|TEXAS|FOR UNITED STATES REPRESENTATIVE|27|R. Blake Farenthold|Republican|50976
11/2/2010|TEXAS|FOR UNITED STATES REPRESENTATIVE|27|Solomon P. Ortiz|Democrat|50179
11/2/2010|TEXAS|FOR UNITED STATES REPRESENTATIVE|27|Ed Mishou|Libertarian|5376
11/2/2010|TEXAS|FOR UNITED STATES REPRESENTATIVE|28|Bryan Underwood|Republican|46740
11/2/2010|TEXAS|FOR UNITED STATES REPRESENTATIVE|28|Henry Cuellar|Democrat|62773
11/2/2010|TEXAS|FOR UNITED STATES REPRESENTATIVE|28|Stephen Kaat|Libertarian|1889
11/2/2010|TEXAS|FOR UNITED STATES REPRESENTATIVE|29|Roy Morales|Republican|22825
11/2/2010|TEXAS|FOR UNITED STATES REPRESENTATIVE|29|Gene Green|Democrat|43257
11/2/2010|TEXAS|FOR UNITED STATES REPRESENTATIVE|29|Brad Walters|Libertarian|866
11/2/2010|TEXAS|FOR UNITED STATES REPRESENTATIVE|30|Stephen E. Broden|Republican|24668
11/2/2010|TEXAS|FOR UNITED STATES REPRESENTATIVE|30|Eddie Bernice Johnson|Democrat|86322
11/2/2010|TEXAS|FOR UNITED STATES REPRESENTATIVE|30|J. B. Oswalt|Libertarian|2988
11/2/2010|TEXAS|FOR UNITED STATES REPRESENTATIVE|31|John R. Carter|Republican|126384
11/2/2010|TEXAS|FOR UNITED STATES REPRESENTATIVE|31|Bill Oliver|Libertarian|26735
11/2/2010|TEXAS|FOR UNITED STATES REPRESENTATIVE|32|Pete Sessions|Republican|79433
11/2/2010|TEXAS|FOR UNITED STATES REPRESENTATIVE|32|Grier Raggio|Democrat|44258
11/2/2010|TEXAS|FOR UNITED STATES REPRESENTATIVE|32|John Jay Myers|Libertarian|3178
11/2/2010|UTAH|FOR UNITED STATES SENATOR||Mike Lee|Republican|360403
11/2/2010|UTAH|FOR UNITED STATES SENATOR||Sam F. Granato|Democrat|191732
11/2/2010|UTAH|FOR UNITED STATES SENATOR||Scott N. Bradley|Constitution|33095
11/2/2010|UTAH|FOR UNITED STATES REPRESENTATIVE|1|Rob Bishop|Republican|135247
11/2/2010|UTAH|FOR UNITED STATES REPRESENTATIVE|1|Morgan E. Bowen|Democrat|46765
11/2/2010|UTAH|FOR UNITED STATES REPRESENTATIVE|1|Kirk D. Pearson|Constitution|9143
11/2/2010|UTAH|FOR UNITED STATES REPRESENTATIVE|1|Jared Paul Stratton|Libertarian|4307
11/2/2010|UTAH|FOR UNITED STATES REPRESENTATIVE|2|Morgan Philpot|Republican|116001
11/2/2010|UTAH|FOR UNITED STATES REPRESENTATIVE|2|Jim Matheson|Democrat|127151
11/2/2010|UTAH|FOR UNITED STATES REPRESENTATIVE|2|Randall Hinton|Constitution|4578
11/2/2010|UTAH|FOR UNITED STATES REPRESENTATIVE|2|Dave Glissmeyer|Unaffiliated|2391
11/2/2010|UTAH|FOR UNITED STATES REPRESENTATIVE|2|Wayne L. Hill|Unaffiliated|1726
11/2/2010|UTAH|FOR UNITED STATES REPRESENTATIVE|3|Jason Chaffetz|Republican|139721
11/2/2010|UTAH|FOR UNITED STATES REPRESENTATIVE|3|Karen Hyer|Democrat|44320
11/2/2010|UTAH|FOR UNITED STATES REPRESENTATIVE|3|Douglas Sligting|Constitution|4596
11/2/2010|UTAH|FOR UNITED STATES REPRESENTATIVE|3|Jake Shannon|Libertarian|2945
11/2/2010|UTAH|FOR UNITED STATES REPRESENTATIVE|3|Joseph L. Puente|Unaffiliated|1604
11/2/2010|VERMONT|FOR UNITED STATES SENATOR||Len Britton|Republican|72699
11/2/2010|VERMONT|FOR UNITED STATES SENATOR||Patrick J. Leahy|Democrat|151281
11/2/2010|VERMONT|FOR UNITED STATES SENATOR||Daniel Freilich|Independent|3544
11/2/2010|VERMONT|FOR UNITED STATES SENATOR||Stephen J. Cain|Independent|2356
11/2/2010|VERMONT|FOR UNITED STATES SENATOR||Johenry Nunes|Independent|1021
11/2/2010|VERMONT|FOR UNITED STATES SENATOR||Peter Diamondstone|Socialist|1433
11/2/2010|VERMONT|FOR UNITED STATES SENATOR||Cris Ericson|United States Marijuana|2731
11/2/2010|VERMONT|FOR UNITED STATES SENATOR||Write-in||113
11/2/2010|VERMONT|FOR UNITED STATES REPRESENTATIVE|AT LARGE|Paul D. Beaudry|Republican|76403
11/2/2010|VERMONT|FOR UNITED STATES REPRESENTATIVE|AT LARGE|Peter Welch|Democrat|154006
11/2/2010|VERMONT|FOR UNITED STATES REPRESENTATIVE|AT LARGE|Gus Jaccaci|Independent|4704
11/2/2010|VERMONT|FOR UNITED STATES REPRESENTATIVE|AT LARGE|Jane Newton|Socialist|3222
11/2/2010|VERMONT|FOR UNITED STATES REPRESENTATIVE|AT LARGE|Write-in||186
11/2/2010|VIRGINIA|FOR UNITED STATES REPRESENTATIVE|1|Robert J. Wittman|Republican|135564
11/2/2010|VIRGINIA|FOR UNITED STATES REPRESENTATIVE|1|Krystal M. Ball|Democrat|73824
11/2/2010|VIRGINIA|FOR UNITED STATES REPRESENTATIVE|1|G. Gail "for Rail" Parker|Independent Green|2544
11/2/2010|VIRGINIA|FOR UNITED STATES REPRESENTATIVE|1|Write-in||304
11/2/2010|VIRGINIA|FOR UNITED STATES REPRESENTATIVE|2|E. Scott Rigell|Republican|88340
11/2/2010|VIRGINIA|FOR UNITED STATES REPRESENTATIVE|2|Glenn C. Nye|Democrat|70591
11/2/2010|VIRGINIA|FOR UNITED STATES REPRESENTATIVE|2|Kenny E. Golden|Independent|7194
11/2/2010|VIRGINIA|FOR UNITED STATES REPRESENTATIVE|2|Write-in||164
11/2/2010|VIRGINIA|FOR UNITED STATES REPRESENTATIVE|3|C. L. "Chuck" Smith, Jr.|Republican|44553
11/2/2010|VIRGINIA|FOR UNITED STATES REPRESENTATIVE|3|Robert C. "Bobby" Scott|Democrat|114754
11/2/2010|VIRGINIA|FOR UNITED STATES REPRESENTATIVE|3|John D. Kelly|Independent|2039
11/2/2010|VIRGINIA|FOR UNITED STATES REPRESENTATIVE|3|James J. Quigley|Libertarian|2383
11/2/2010|VIRGINIA|FOR UNITED STATES REPRESENTATIVE|3|Write-in||171
11/2/2010|VIRGINIA|FOR UNITED STATES REPRESENTATIVE|4|J. Randy Forbes|Republican|123659
11/2/2010|VIRGINIA|FOR UNITED STATES REPRESENTATIVE|4|Wynne V. E. LeGrow|Democrat|74298
11/2/2010|VIRGINIA|FOR UNITED STATES REPRESENTATIVE|4|Write-in||432
11/2/2010|VIRGINIA|FOR UNITED STATES REPRESENTATIVE|5|Robert Hurt|Republican|119560
11/2/2010|VIRGINIA|FOR UNITED STATES REPRESENTATIVE|5|Thomas S. P. Perriello|Democrat|110562
11/2/2010|VIRGINIA|FOR UNITED STATES REPRESENTATIVE|5|Jeffrey A. Clark|Independent|4992
11/2/2010|VIRGINIA|FOR UNITED STATES REPRESENTATIVE|5|Write-in||185
11/2/2010|VIRGINIA|FOR UNITED STATES REPRESENTATIVE|6|Bob Goodlatte|Republican|127487
11/2/2010|VIRGINIA|FOR UNITED STATES REPRESENTATIVE|6|Jeffrey W. Vanke|Independent|21649
11/2/2010|VIRGINIA|FOR UNITED STATES REPRESENTATIVE|6|Stuart M. Bain|Libertarian|15309
11/2/2010|VIRGINIA|FOR UNITED STATES REPRESENTATIVE|6|Write-in||2709
11/2/2010|VIRGINIA|FOR UNITED STATES REPRESENTATIVE|7|Eric Cantor|Republican|138209
11/2/2010|VIRGINIA|FOR UNITED STATES REPRESENTATIVE|7|Rick E. Waugh, Jr.|Democrat|79616
11/2/2010|VIRGINIA|FOR UNITED STATES REPRESENTATIVE|7|Floyd C. Bayne|Independent Green|15164
11/2/2010|VIRGINIA|FOR UNITED STATES REPRESENTATIVE|7|Write-in||413
11/2/2010|VIRGINIA|FOR UNITED STATES REPRESENTATIVE|8|J. Patrick Murray|Republican|71145
11/2/2010|VIRGINIA|FOR UNITED STATES REPRESENTATIVE|8|James P. Moran|Democrat|116404
11/2/2010|VIRGINIA|FOR UNITED STATES REPRESENTATIVE|8|J. Ron Fisher|Independent Green|2707
11/2/2010|VIRGINIA|FOR UNITED STATES REPRESENTATIVE|8|Write-in||492
11/2/2010|VIRGINIA|FOR UNITED STATES REPRESENTATIVE|9|H. Morgan Griffith|Republican|95726
11/2/2010|VIRGINIA|FOR UNITED STATES REPRESENTATIVE|9|Rick Boucher|Democrat|86743
11/2/2010|VIRGINIA|FOR UNITED STATES REPRESENTATIVE|9|Jeremiah D. Heaton|Independent|4282
11/2/2010|VIRGINIA|FOR UNITED STATES REPRESENTATIVE|9|Write-in||166
11/2/2010|VIRGINIA|FOR UNITED STATES REPRESENTATIVE|10|Frank R. Wolf|Republican|131116
11/2/2010|VIRGINIA|FOR UNITED STATES REPRESENTATIVE|10|Jeffery R. Barnett|Democrat|72604
11/2/2010|VIRGINIA|FOR UNITED STATES REPRESENTATIVE|10|William B. Redpath|Libertarian|4607
11/2/2010|VIRGINIA|FOR UNITED STATES REPRESENTATIVE|10|Write-in||229
11/2/2010|VIRGINIA|FOR UNITED STATES REPRESENTATIVE|11|Keith S. Fimian|Republican|110739
11/2/2010|VIRGINIA|FOR UNITED STATES REPRESENTATIVE|11|Gerald E. Connolly|Democrat|111720
11/2/2010|VIRGINIA|FOR UNITED STATES REPRESENTATIVE|11|Christopher F. DeCarlo|Independent|1846
11/2/2010|VIRGINIA|FOR UNITED STATES REPRESENTATIVE|11|David L. Dotson|Libertarian|1382
11/2/2010|VIRGINIA|FOR UNITED STATES REPRESENTATIVE|11|David William Gillis, Jr.|Independent Green|959
11/2/2010|VIRGINIA|FOR UNITED STATES REPRESENTATIVE|11|Write-in||305
11/2/2010|WASHINGTON|FOR UNITED STATES SENATOR||Dino Rossi|Republican|1196164
11/2/2010|WASHINGTON|FOR UNITED STATES SENATOR||Patty Murray|Democrat|1314930
11/2/2010|WASHINGTON|FOR UNITED STATES REPRESENTATIVE|1|James Watkins|Republican|126737
11/2/2010|WASHINGTON|FOR UNITED STATES REPRESENTATIVE|1|Jay Inslee|Democrat|172642
11/2/2010|WASHINGTON|FOR UNITED STATES REPRESENTATIVE|2|John Koster|Republican|148722
11/2/2010|WASHINGTON|FOR UNITED STATES REPRESENTATIVE|2|Rick Larsen|Democrat|155241
11/2/2010|WASHINGTON|FOR UNITED STATES REPRESENTATIVE|3|Jaime Herrera|Republican|152799
11/2/2010|WASHINGTON|FOR UNITED STATES REPRESENTATIVE|3|Denny Heck|Democrat|135654
11/2/2010|WASHINGTON|FOR UNITED STATES REPRESENTATIVE|4|Doc Hastings|Republican|156726
11/2/2010|WASHINGTON|FOR UNITED STATES REPRESENTATIVE|4|Jay Clough|Democrat|74973
11/2/2010|WASHINGTON|FOR UNITED STATES REPRESENTATIVE|5|Cathy McMorris Rodgers|Republican|177235
11/2/2010|WASHINGTON|FOR UNITED STATES REPRESENTATIVE|5|Daryl Romeyn|Democrat|101146
11/2/2010|WASHINGTON|FOR UNITED STATES REPRESENTATIVE|6|Doug Cloud|Republican|109800
11/2/2010|WASHINGTON|FOR UNITED STATES REPRESENTATIVE|6|Norman D. Dicks|Democrat|151873
11/2/2010|WASHINGTON|FOR UNITED STATES REPRESENTATIVE|7|Jim McDermott|Democrat|232649
11/2/2010|WASHINGTON|FOR UNITED STATES REPRESENTATIVE|7|Bob Jeffers-Schroder|Independent|47741
11/2/2010|WASHINGTON|FOR UNITED STATES REPRESENTATIVE|8|David G. Reichert|Republican|161296
11/2/2010|WASHINGTON|FOR UNITED STATES REPRESENTATIVE|8|Suzan DelBene|Democrat|148581
11/2/2010|WASHINGTON|FOR UNITED STATES REPRESENTATIVE|9|Richard (Dick) Muri|Republican|101851
11/2/2010|WASHINGTON|FOR UNITED STATES REPRESENTATIVE|9|Adam Smith|Democrat|123743
11/2/2010|WEST VIRGINIA|FOR UNITED STATES SENATOR|(For unexpired term ending January 3, 2013)|John R. Raese|Republican|230013
11/2/2010|WEST VIRGINIA|FOR UNITED STATES SENATOR|(For unexpired term ending January 3, 2013)|Joe Manchin III|Democrat|283358
11/2/2010|WEST VIRGINIA|FOR UNITED STATES SENATOR|(For unexpired term ending January 3, 2013)|Jesse Johnson|Mountain Party|10152
11/2/2010|WEST VIRGINIA|FOR UNITED STATES SENATOR|(For unexpired term ending January 3, 2013)|Jeff Becker|Constitution|6425
11/2/2010|WEST VIRGINIA|FOR UNITED STATES REPRESENTATIVE|1|David B. McKinley|Republican|90660
11/2/2010|WEST VIRGINIA|FOR UNITED STATES REPRESENTATIVE|1|Mike Oliverio|Democrat|89220
11/2/2010|WEST VIRGINIA|FOR UNITED STATES REPRESENTATIVE|2|Shelley Moore Capito|Republican|126814
11/2/2010|WEST VIRGINIA|FOR UNITED STATES REPRESENTATIVE|2|Virginia Lynch Graf|Democrat|55001
11/2/2010|WEST VIRGINIA|FOR UNITED STATES REPRESENTATIVE|2|Phil Hudok|Constitution|3431
11/2/2010|WEST VIRGINIA|FOR UNITED STATES REPRESENTATIVE|3|Elliott E. "Spike" Maynard|Republican|65611
11/2/2010|WEST VIRGINIA|FOR UNITED STATES REPRESENTATIVE|3|Nick J. Rahall II|Democrat|83636
11/2/2010|WISCONSIN|FOR UNITED STATES SENATOR||Ron Johnson|Republican|1125999
11/2/2010|WISCONSIN|FOR UNITED STATES SENATOR||Russell D. Feingold|Democrat|1020958
11/2/2010|WISCONSIN|FOR UNITED STATES SENATOR||Rob Taylor|Constitution Party of Wisconsin|23473
11/2/2010|WISCONSIN|FOR UNITED STATES SENATOR||Ernest J. Pagels, Jr.|Write-in (Republican)|134
11/2/2010|WISCONSIN|FOR UNITED STATES SENATOR||Michael D. LaForest|Write-in (Independent)|129
11/2/2010|WISCONSIN|FOR UNITED STATES SENATOR||Scattering||638
11/2/2010|WISCONSIN|FOR UNITED STATES REPRESENTATIVE|1|Paul Ryan|Republican|179819
11/2/2010|WISCONSIN|FOR UNITED STATES REPRESENTATIVE|1|John Heckenlively|Democrat|79363
11/2/2010|WISCONSIN|FOR UNITED STATES REPRESENTATIVE|1|Joseph Kexel|Libertarian|4311
11/2/2010|WISCONSIN|FOR UNITED STATES REPRESENTATIVE|1|Scattering||134
11/2/2010|WISCONSIN|FOR UNITED STATES REPRESENTATIVE|2|Chad Lee|Republican|118099
11/2/2010|WISCONSIN|FOR UNITED STATES REPRESENTATIVE|2|Tammy Baldwin|Democrat|191164
11/2/2010|WISCONSIN|FOR UNITED STATES REPRESENTATIVE|2|Scattering||197
11/2/2010|WISCONSIN|FOR UNITED STATES REPRESENTATIVE|3|Dan Kapanke|Republican|116838
11/2/2010|WISCONSIN|FOR UNITED STATES REPRESENTATIVE|3|Ron Kind|Democrat|126380
11/2/2010|WISCONSIN|FOR UNITED STATES REPRESENTATIVE|3|Michael Krsiean|Independent Citizen for Constitutional Government|8001
11/2/2010|WISCONSIN|FOR UNITED STATES REPRESENTATIVE|3|Scattering||121
11/2/2010|WISCONSIN|FOR UNITED STATES REPRESENTATIVE|4|Dan Sebring|Republican|61543
11/2/2010|WISCONSIN|FOR UNITED STATES REPRESENTATIVE|4|Gwen Moore|Democrat|143559
11/2/2010|WISCONSIN|FOR UNITED STATES REPRESENTATIVE|4|Eddie Ahmad Ayyash|Coalition on Government Reform|2802
11/2/2010|WISCONSIN|FOR UNITED STATES REPRESENTATIVE|4|Scattering||199
11/2/2010|WISCONSIN|FOR UNITED STATES REPRESENTATIVE|5|F. James Sensenbrenner, Jr.|Republican|229642
11/2/2010|WISCONSIN|FOR UNITED STATES REPRESENTATIVE|5|Todd P. Kolosso|Democrat|90634
11/2/2010|WISCONSIN|FOR UNITED STATES REPRESENTATIVE|5|Robert R. Raymond|Independent|10813
11/2/2010|WISCONSIN|FOR UNITED STATES REPRESENTATIVE|5|Scattering||169
11/2/2010|WISCONSIN|FOR UNITED STATES REPRESENTATIVE|6|Thomas E. Petri|Republican|183271
11/2/2010|WISCONSIN|FOR UNITED STATES REPRESENTATIVE|6|Joseph C. Kallas|Democrat|75926
11/2/2010|WISCONSIN|FOR UNITED STATES REPRESENTATIVE|6|Scattering||170
11/2/2010|WISCONSIN|FOR UNITED STATES REPRESENTATIVE|7|Sean Duffy|Republican|132551
11/2/2010|WISCONSIN|FOR UNITED STATES REPRESENTATIVE|7|Julie M. Lassa|Democrat|113018
11/2/2010|WISCONSIN|FOR UNITED STATES REPRESENTATIVE|7|Gary Kauther|Independent No War No Bailout|8397
11/2/2010|WISCONSIN|FOR UNITED STATES REPRESENTATIVE|7|Scattering||423
11/2/2010|WISCONSIN|FOR UNITED STATES REPRESENTATIVE|8|Reid J. Ribble|Republican|143998
11/2/2010|WISCONSIN|FOR UNITED STATES REPRESENTATIVE|8|Steve Kagen|Democrat|118646
11/2/2010|WISCONSIN|FOR UNITED STATES REPRESENTATIVE|8|Scattering||294
11/2/2010|WYOMING|FOR UNITED STATES REPRESENTATIVE|AT LARGE|Cynthia M. Lummis|Republican|131661
11/2/2010|WYOMING|FOR UNITED STATES REPRESENTATIVE|AT LARGE|David Wendt|Democrat|45768
11/2/2010|WYOMING|FOR UNITED STATES REPRESENTATIVE|AT LARGE|John V. Love|Libertarian|9253
11/2/2010|WYOMING|FOR UNITED STATES REPRESENTATIVE|AT LARGE|Write-in||287
11/2/2010|WYOMING|FOR UNITED STATES REPRESENTATIVE|AT LARGE|Over Votes||188
11/2/2010|WYOMING|FOR UNITED STATES REPRESENTATIVE|AT LARGE|Under Votes||3665
11/2/2010|AMERICAN SAMOA|FOR DELEGATE||Aumua Amata|Republican|4422
11/2/2010|AMERICAN SAMOA|FOR DELEGATE||Eni F. H. Faleomavaega|Democrat|6182
11/2/2010|AMERICAN SAMOA|FOR DELEGATE||Tuika Tuika|No Affiliation|356
11/2/2010|DISTRICT OF COLUMBIA|FOR DELEGATE||Missy Reilly Smith|Republican|8109
11/2/2010|DISTRICT OF COLUMBIA|FOR DELEGATE||Eleanor Holmes Norton|Democrat|117990
11/2/2010|DISTRICT OF COLUMBIA|FOR DELEGATE||Rick Tingling-Clemmons|D.C. Statehood Green|4413
11/2/2010|DISTRICT OF COLUMBIA|FOR DELEGATE||Queen Noble|S.H.E.R.O.|785
11/2/2010|DISTRICT OF COLUMBIA|FOR DELEGATE||Write-in||1359
11/2/2010|GUAM|FOR DELEGATE||Madeleine Z. Bordallo|Democrat|35919
11/2/2010|GUAM|FOR DELEGATE||Write-in (Republican)||796
11/2/2010|GUAM|FOR DELEGATE||Write-in (Democratic)||706
11/2/2010|NORTHERN MARIANA ISLANDS|FOR DELEGATE||Juan Nekai Babauta|Republican|2049
11/2/2010|NORTHERN MARIANA ISLANDS|FOR DELEGATE||Gregorio Kilili Camacho Sablan|Democrat|4852
11/2/2010|NORTHERN MARIANA ISLANDS|FOR DELEGATE||Jesse Camacho Borja|Democrat|1707
11/2/2010|NORTHERN MARIANA ISLANDS|FOR DELEGATE||Joseph James Norita Camacho|Covenant|2744
11/2/2010|VIRGIN ISLANDS|FOR DELEGATE||Vincent Emile Danet|Republican|2329
11/2/2010|VIRGIN ISLANDS|FOR DELEGATE||Donna M. Christensen|Democrat|19844
11/2/2010|VIRGIN ISLANDS|FOR DELEGATE||Jeffrey Baxter Christian Moorhead|No Party|5063
11/2/2010|VIRGIN ISLANDS|FOR DELEGATE||Guillaume Mimoun|No Party|419
11/2/2010|VIRGIN ISLANDS|FOR DELEGATE||Write-in||11
